borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
1,MIDTOWN WEST,Manhattan,4656,1479,2447073.015678694
1,UPPER EAST SIDE (59-79),Manhattan,1943,968,1985969.5764282038
1,UPPER WEST SIDE (59-79),Manhattan,1896,1061,1439966.9546413503
1,UPPER EAST SIDE (79-96),Manhattan,1645,872,1611101.0541033435
1,MIDTOWN EAST,Manhattan,1225,562,1799227.2930612245
1,CHELSEA,Manhattan,1082,835,1535694.9297597043
1,UPPER WEST SIDE (79-96),Manhattan,910,465,1578113.5340659341
1,FINANCIAL,Manhattan,843,792,1711471.3060498221
1,GREENWICH VILLAGE-WEST,Manhattan,818,319,1677853.9828850855
1,MURRAY HILL,Manhattan,718,433,2524541.128133705
1,HARLEM-CENTRAL,Manhattan,541,461,1191733.2421441774
1,GREENWICH VILLAGE-CENTRAL,Manhattan,510,182,1624476.7960784314
1,GRAMERCY,Manhattan,426,165,2293911.659624413
1,FLATIRON,Manhattan,420,233,2372158.630952381
1,UPPER WEST SIDE (96-116),Manhattan,416,209,1558488.8197115385
1,LOWER EAST SIDE,Manhattan,405,233,927168.9654320987
1,TRIBECA,Manhattan,360,339,2421487.561111111
1,HARLEM-EAST,Manhattan,357,117,1189627.4761904762
1,WASHINGTON HEIGHTS UPPER,Manhattan,335,88,936906.3492537313
1,SOHO,Manhattan,330,285,2992705.3212121213
1,MIDTOWN CBD,Manhattan,326,193,19003606.82822086
1,CLINTON,Manhattan,278,224,1440278.1330935252
1,KIPS BAY,Manhattan,268,174,21164321.67164179
1,MANHATTAN VALLEY,Manhattan,237,208,1061696.2151898735
1,WASHINGTON HEIGHTS LOWER,Manhattan,192,87,1810132.3333333333
1,FASHION,Manhattan,191,157,9228789.146596858
1,EAST VILLAGE,Manhattan,159,113,1610734.9308176101
1,INWOOD,Manhattan,142,61,974446.3873239437
1,ALPHABET CITY,Manhattan,135,97,1065476.325925926
1,HARLEM-UPPER,Manhattan,117,97,1572377.5982905983
1,CHINATOWN,Manhattan,113,112,2301737.5840707966
1,MORNINGSIDE HEIGHTS,Manhattan,98,31,1063180.775510204
1,CIVIC CENTER,Manhattan,83,52,6105905.072289157
1,HARLEM-WEST,Manhattan,67,59,1224770.4179104478
1,UPPER EAST SIDE (96-110),Manhattan,58,27,1912537.8103448276
1,JAVITS CENTER,Manhattan,42,15,5177346.761904762
1,LITTLE ITALY,Manhattan,37,30,2594825.3243243243
1,SOUTHBRIDGE,Manhattan,25,25,3446631.28
1,MANHATTAN-UNKNOWN,Manhattan,3,3,6363220.0
2,PARKCHESTER, Bronx,760,685,209686.48815789472
2,WILLIAMSBRIDGE, Bronx,567,511,445289.5167548501
2,RIVERDALE, Bronx,547,173,363930.7038391225
2,SOUNDVIEW, Bronx,490,473,549917.4387755102
2,BAYCHESTER, Bronx,490,453,521617.77142857143
2,MORRISANIA/LONGWOOD, Bronx,422,400,615193.5971563981
2,BRONXDALE, Bronx,369,302,489747.35501355014
2,KINGSBRIDGE/JEROME PARK, Bronx,310,162,618406.4483870968
2,THROGS NECK, Bronx,274,268,522357.53649635037
2,BEDFORD PARK/NORWOOD, Bronx,270,188,808756.0666666667
2,WAKEFIELD, Bronx,255,228,423395.96078431373
2,MORRIS PARK/VAN NEST, Bronx,243,217,582328.5061728396
2,MELROSE/CONCOURSE, Bronx,243,164,723280.8930041152
2,SCHUYLERVILLE/PELHAM BAY, Bronx,223,196,517749.49775784754
2,CASTLE HILL/UNIONPORT, Bronx,199,183,489205.90452261304
2,HIGHBRIDGE/MORRIS HEIGHTS, Bronx,194,169,899347.087628866
2,COUNTRY CLUB, Bronx,185,168,508187.5675675676
2,WESTCHESTER, Bronx,175,164,579928.3942857143
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,162,100,715589.8456790124
2,EAST TREMONT, Bronx,143,134,606054.8321678322
2,PELHAM PARKWAY SOUTH, Bronx,127,73,539675.1338582677
2,BELMONT, Bronx,123,117,780968.9024390244
2,MOTT HAVEN/PORT MORRIS, Bronx,122,116,920023.6639344263
2,PELHAM PARKWAY NORTH, Bronx,106,99,490587.42452830187
2,BATHGATE, Bronx,106,95,607989.1603773584
2,FORDHAM, Bronx,95,85,1214655.0210526315
2,HUNTS POINT, Bronx,76,70,855182.7368421053
2,WOODLAWN, Bronx,73,59,427225.05479452055
2,MOUNT HOPE/MOUNT EDEN, Bronx,72,67,1177399.75
2,CROTONA PARK, Bronx,63,59,1421247.3015873015
2,FIELDSTON, Bronx,48,29,938212.875
2,CITY ISLAND, Bronx,45,45,531370.4222222222
2,PELHAM GARDENS, Bronx,45,43,502143.44444444444
2,BRONX PARK, Bronx,4,3,724500.0
2,CO-OP CITY, Bronx,4,3,532500.0
2,VAN CORTLANDT PARK, Bronx,3,1,238666.66666666666
2,CITY ISLAND-PELHAM STRIP, Bronx,1,1,20000.0
3,BEDFORD STUYVESANT,Brooklyn,1603,1472,578183.4398003743
3,EAST NEW YORK,Brooklyn,1473,1327,520022.7739307536
3,BUSHWICK,Brooklyn,986,878,549171.6744421907
3,CANARSIE,Brooklyn,932,883,495346.71566523606
3,FLATBUSH-EAST,Brooklyn,842,737,543750.4893111639
3,CROWN HEIGHTS,Brooklyn,743,678,741265.6487213997
3,BAY RIDGE,Brooklyn,733,457,671917.2824010914
3,BOROUGH PARK,Brooklyn,651,631,770311.7250384025
3,PARK SLOPE,Brooklyn,622,480,971864.6672025723
3,SHEEPSHEAD BAY,Brooklyn,607,411,508738.784184514
3,OCEAN HILL,Brooklyn,584,520,506779.2431506849
3,FLATBUSH-CENTRAL,Brooklyn,546,384,1019892.401098901
3,GRAVESEND,Brooklyn,501,463,571328.5768463074
3,CYPRESS HILLS,Brooklyn,492,449,519268.48983739835
3,FLATBUSH-NORTH,Brooklyn,445,386,705941.3483146067
3,SUNSET PARK,Brooklyn,439,416,744807.6993166287
3,OCEAN PARKWAY-NORTH,Brooklyn,437,291,704223.118993135
3,BRIGHTON BEACH,Brooklyn,420,288,597305.4476190476
3,BENSONHURST,Brooklyn,396,365,699456.2929292929
3,MADISON,Brooklyn,353,282,483732.93201133143
3,MIDWOOD,Brooklyn,348,247,754660.8879310344
3,BROOKLYN HEIGHTS,Brooklyn,346,158,1294845.1705202311
3,WILLIAMSBURG-SOUTH,Brooklyn,342,335,958335.6988304093
3,FLATLANDS,Brooklyn,303,212,399563.57425742573
3,WILLIAMSBURG-CENTRAL,Brooklyn,300,296,471212.82666666666
3,OLD MILL BASIN,Brooklyn,294,248,418302.4013605442
3,MARINE PARK,Brooklyn,291,252,497934.05498281785
3,PROSPECT HEIGHTS,Brooklyn,282,190,1044387.7872340425
3,BROWNSVILLE,Brooklyn,276,257,554567.6811594203
3,WILLIAMSBURG-EAST,Brooklyn,275,256,937648.7272727273
3,GREENPOINT,Brooklyn,258,245,1405417.992248062
3,CLINTON HILL,Brooklyn,239,134,871611.4225941423
3,DOWNTOWN-FULTON FERRY,Brooklyn,232,228,1452940.6681034483
3,OCEAN PARKWAY-SOUTH,Brooklyn,232,159,830673.400862069
3,DYKER HEIGHTS,Brooklyn,218,216,669170.4449541285
3,BATH BEACH,Brooklyn,204,175,636429.0735294118
3,FORT GREENE,Brooklyn,177,123,941864.1751412429
3,BERGEN BEACH,Brooklyn,163,154,603636.8834355829
3,WINDSOR TERRACE,Brooklyn,162,119,646948.7283950617
3,CARROLL GARDENS,Brooklyn,160,152,942069.75625
3,WYCKOFF HEIGHTS,Brooklyn,149,143,594468.5637583892
3,KENSINGTON,Brooklyn,140,70,646686.1571428571
3,FLATBUSH-LEFFERTS GARDEN,Brooklyn,137,107,952133.3284671532
3,PARK SLOPE SOUTH,Brooklyn,136,126,880453.4485294118
3,CONEY ISLAND,Brooklyn,107,105,2171009.813084112
3,BOERUM HILL,Brooklyn,104,97,1131671.9326923077
3,WILLIAMSBURG-NORTH,Brooklyn,102,102,2340707.8725490198
3,COBBLE HILL,Brooklyn,87,62,940705.2413793104
3,GOWANUS,Brooklyn,84,81,1220971.761904762
3,COBBLE HILL-WEST,Brooklyn,82,82,761953.756097561
3,GERRITSEN BEACH,Brooklyn,78,76,444350.76923076925
3,MILL BASIN,Brooklyn,76,74,864950.9605263158
3,DOWNTOWN-METROTECH,Brooklyn,70,16,2182885.5714285714
3,RED HOOK,Brooklyn,50,48,1119603.26
3,DOWNTOWN-FULTON MALL,Brooklyn,44,25,2615053.8636363638
3,BUSH TERMINAL,Brooklyn,38,36,2479962.5
3,MANHATTAN BEACH,Brooklyn,38,36,969894.3947368421
3,SEAGATE,Brooklyn,33,33,682601.3939393939
3,NAVY YARD,Brooklyn,11,10,1356183.7272727273
