borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
1,MIDTOWN WEST,Manhattan,3910,865,1021664.3534526854
1,UPPER EAST SIDE (59-79),Manhattan,2153,1015,2287079.454249884
1,UPPER WEST SIDE (59-79),Manhattan,1962,1066,2046333.1916411824
1,UPPER EAST SIDE (79-96),Manhattan,1902,940,1575413.658254469
1,MIDTOWN EAST,Manhattan,1562,649,1055318.7682458386
1,UPPER WEST SIDE (79-96),Manhattan,1044,543,1509112.2068965517
1,HARLEM-CENTRAL,Manhattan,843,720,1341400.5361803083
1,CHELSEA,Manhattan,779,474,2056956.1912708601
1,MURRAY HILL,Manhattan,745,374,2198089.9140939596
1,GREENWICH VILLAGE-CENTRAL,Manhattan,698,226,1587075.0444126076
1,GREENWICH VILLAGE-WEST,Manhattan,632,360,1509062.67721519
1,GRAMERCY,Manhattan,576,229,1098485.2899305555
1,UPPER WEST SIDE (96-116),Manhattan,482,258,1622328.9668049794
1,TRIBECA,Manhattan,430,404,2536559.61627907
1,SOHO,Manhattan,405,319,3063945.251851852
1,WASHINGTON HEIGHTS UPPER,Manhattan,405,172,860471.1456790123
1,FLATIRON,Manhattan,349,224,7637430.048710601
1,LOWER EAST SIDE,Manhattan,337,147,1004456.884272997
1,KIPS BAY,Manhattan,335,226,2771339.731343284
1,MIDTOWN CBD,Manhattan,322,261,13998990.667701863
1,MANHATTAN VALLEY,Manhattan,229,199,1387466.558951965
1,WASHINGTON HEIGHTS LOWER,Manhattan,181,115,1499211.0220994474
1,HARLEM-EAST,Manhattan,177,164,1732786.3389830508
1,EAST VILLAGE,Manhattan,167,118,1884128.8143712576
1,CIVIC CENTER,Manhattan,165,136,2687249.4424242424
1,CLINTON,Manhattan,157,93,4592607.133757962
1,ALPHABET CITY,Manhattan,155,122,1026660.0258064516
1,INWOOD,Manhattan,151,83,983725.9006622516
1,FINANCIAL,Manhattan,135,109,12551855.325925926
1,HARLEM-UPPER,Manhattan,134,109,11327131.611940298
1,FASHION,Manhattan,127,87,8538204.88976378
1,CHINATOWN,Manhattan,102,97,1821697.6666666667
1,LITTLE ITALY,Manhattan,90,82,2294479.8666666667
1,MORNINGSIDE HEIGHTS,Manhattan,89,24,815464.9550561798
1,JAVITS CENTER,Manhattan,70,20,2530866.8
1,UPPER EAST SIDE (96-110),Manhattan,59,24,1652717.1016949152
1,HARLEM-WEST,Manhattan,49,43,2272564.673469388
1,SOUTHBRIDGE,Manhattan,31,30,2599668.6129032257
1,MANHATTAN-UNKNOWN,Manhattan,1,1,750000.0
2,RIVERDALE, Bronx,786,217,364319.2569974555
2,PARKCHESTER, Bronx,779,705,179765.54172015405
2,WILLIAMSBRIDGE, Bronx,527,455,447492.7533206831
2,BAYCHESTER, Bronx,504,463,620164.8353174604
2,MORRISANIA/LONGWOOD, Bronx,478,435,519911.87238493725
2,SOUNDVIEW, Bronx,464,431,521771.8771551724
2,BRONXDALE, Bronx,385,312,478275.7662337662
2,THROGS NECK, Bronx,302,284,453371.4503311258
2,KINGSBRIDGE/JEROME PARK, Bronx,273,104,294813.10622710624
2,WAKEFIELD, Bronx,271,260,442859.9003690037
2,MORRIS PARK/VAN NEST, Bronx,265,224,513523.641509434
2,BEDFORD PARK/NORWOOD, Bronx,262,190,849200.2748091603
2,SCHUYLERVILLE/PELHAM BAY, Bronx,244,213,519417.68852459016
2,MELROSE/CONCOURSE, Bronx,243,158,734273.6502057613
2,HIGHBRIDGE/MORRIS HEIGHTS, Bronx,215,168,597676.2093023256
2,COUNTRY CLUB, Bronx,210,202,525000.9619047618
2,CASTLE HILL/UNIONPORT, Bronx,207,189,579383.9275362319
2,WESTCHESTER, Bronx,181,167,813156.8397790055
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,177,86,391085.5310734463
2,PELHAM PARKWAY SOUTH, Bronx,163,80,711915.8282208589
2,EAST TREMONT, Bronx,150,131,569803.44
2,PELHAM PARKWAY NORTH, Bronx,138,131,493035.39130434784
2,MOTT HAVEN/PORT MORRIS, Bronx,122,112,607930.0163934426
2,MOUNT HOPE/MOUNT EDEN, Bronx,117,98,982924.0170940171
2,BATHGATE, Bronx,111,100,519057.0540540541
2,BELMONT, Bronx,101,95,582967.0594059406
2,FORDHAM, Bronx,90,83,1000216.0333333333
2,HUNTS POINT, Bronx,88,82,747533.5340909091
2,WOODLAWN, Bronx,77,54,576825.1298701299
2,CROTONA PARK, Bronx,76,62,425996.8552631579
2,CITY ISLAND, Bronx,67,66,589781.1641791045
2,FIELDSTON, Bronx,57,24,635163.245614035
2,PELHAM GARDENS, Bronx,53,53,809025.8867924528
2,CO-OP CITY, Bronx,9,8,853809.0
2,BRONX PARK, Bronx,6,6,3016692.1666666665
2,VAN CORTLANDT PARK, Bronx,6,1,189666.66666666666
2,CITY ISLAND-PELHAM STRIP, Bronx,3,3,1036666.6666666666
2,EAST RIVER, Bronx,1,1,5000000.0
2,BRONX-UNKNOWN, Bronx,1,1,1750000.0
3,BEDFORD STUYVESANT,Brooklyn,1815,1654,500710.80275482096
3,EAST NEW YORK,Brooklyn,1386,1223,448358.0786435786
3,BUSHWICK,Brooklyn,1152,1048,456614.5486111111
3,CANARSIE,Brooklyn,1065,977,415534.7295774648
3,BAY RIDGE,Brooklyn,949,581,510202.0210748156
3,FLATBUSH-EAST,Brooklyn,927,820,584985.1542610571
3,CROWN HEIGHTS,Brooklyn,773,681,658184.6701164294
3,SHEEPSHEAD BAY,Brooklyn,757,479,462336.0515191546
3,PARK SLOPE,Brooklyn,716,547,838141.7374301676
3,GRAVESEND,Brooklyn,667,609,572824.6551724138
3,OCEAN HILL,Brooklyn,661,573,419945.6293494705
3,BOROUGH PARK,Brooklyn,649,618,727324.7349768875
3,BRIGHTON BEACH,Brooklyn,596,429,526236.6392617449
3,SUNSET PARK,Brooklyn,537,506,624808.6201117318
3,CYPRESS HILLS,Brooklyn,516,478,439271.91085271316
