borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
1,MIDTOWN WEST,Manhattan,3686,929,1784005.63727618
1,UPPER EAST SIDE (59-79),Manhattan,1912,957,2391724.5617154813
1,UPPER EAST SIDE (79-96),Manhattan,1625,778,1767222.0615384616
1,UPPER WEST SIDE (59-79),Manhattan,1466,799,2276440.8396998635
1,MIDTOWN EAST,Manhattan,1185,483,1605141.6953586498
1,UPPER WEST SIDE (79-96),Manhattan,965,589,1900499.6497409327
1,CHELSEA,Manhattan,886,562,2435984.257336343
1,HARLEM-CENTRAL,Manhattan,713,613,1580065.476858345
1,GREENWICH VILLAGE-CENTRAL,Manhattan,646,242,2089588.5154798762
1,MURRAY HILL,Manhattan,635,337,1339146.9385826772
1,TRIBECA,Manhattan,539,509,3779745.391465677
1,GREENWICH VILLAGE-WEST,Manhattan,511,334,2770245.1037182
1,FINANCIAL,Manhattan,497,474,6410347.23943662
1,GRAMERCY,Manhattan,485,177,3559527.6
1,UPPER WEST SIDE (96-116),Manhattan,410,208,1719028.7048780487
1,FLATIRON,Manhattan,391,277,3833924.37084399
1,LOWER EAST SIDE,Manhattan,364,170,1370616.423076923
1,WASHINGTON HEIGHTS UPPER,Manhattan,338,108,1332750.9615384615
1,SOHO,Manhattan,266,232,5649435.037593985
1,CLINTON,Manhattan,265,214,2780406.8188679246
1,KIPS BAY,Manhattan,251,175,1832142.593625498
1,MANHATTAN VALLEY,Manhattan,223,197,1532941.5560538117
1,HARLEM-EAST,Manhattan,211,182,2501527.9810426543
1,MIDTOWN CBD,Manhattan,180,118,28441118.65
1,EAST VILLAGE,Manhattan,162,119,2733219.3333333335
1,FASHION,Manhattan,155,127,14276190.083870968
1,CIVIC CENTER,Manhattan,141,110,4529200.652482269
1,ALPHABET CITY,Manhattan,134,102,2261852.2164179105
1,HARLEM-UPPER,Manhattan,133,119,2688882.022556391
1,INWOOD,Manhattan,131,52,1077976.0381679388
1,WASHINGTON HEIGHTS LOWER,Manhattan,127,83,2259282.9842519686
1,UPPER EAST SIDE (96-110),Manhattan,123,91,1856493.3902439023
1,CHINATOWN,Manhattan,115,113,3003643.3391304347
1,MORNINGSIDE HEIGHTS,Manhattan,82,18,878246.8170731707
1,LITTLE ITALY,Manhattan,69,59,2965433.0289855073
1,JAVITS CENTER,Manhattan,40,16,13333266.675
1,SOUTHBRIDGE,Manhattan,38,36,3455654.1578947366
1,HARLEM-WEST,Manhattan,35,29,3195898.1714285715
2,RIVERDALE, Bronx,477,199,409056.8134171908
2,PARKCHESTER, Bronx,262,236,290526.572519084
2,WILLIAMSBRIDGE, Bronx,235,213,516069.0936170213
2,SOUNDVIEW, Bronx,234,216,795138.9957264957
2,MORRISANIA/LONGWOOD, Bronx,221,179,1388645.4253393665
2,KINGSBRIDGE/JEROME PARK, Bronx,214,105,483133.8691588785
2,BAYCHESTER, Bronx,190,168,395097.31052631576
2,BRONXDALE, Bronx,159,143,597832.4150943396
2,THROGS NECK, Bronx,151,145,394347.7417218543
2,SCHUYLERVILLE/PELHAM BAY, Bronx,141,123,392286.2340425532
2,BEDFORD PARK/NORWOOD, Bronx,138,103,1222597.1449275361
2,MELROSE/CONCOURSE, Bronx,125,94,1220817.736
2,MORRIS PARK/VAN NEST, Bronx,120,115,532671.65
2,WAKEFIELD, Bronx,115,107,412965.6608695652
2,COUNTRY CLUB, Bronx,101,96,406596.14851485146
2,HIGHBRIDGE/MORRIS HEIGHTS, Bronx,94,78,1300308.3829787234
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,91,59,740747.4835164836
2,PELHAM PARKWAY NORTH, Bronx,84,79,416848.5
2,WESTCHESTER, Bronx,81,76,771772.6543209876
2,CASTLE HILL/UNIONPORT, Bronx,79,73,380315.86075949366
2,HUNTS POINT, Bronx,73,67,1606491.9452054794
2,EAST TREMONT, Bronx,72,65,1229585.4444444445
2,FORDHAM, Bronx,66,61,2336425.4696969697
2,MOTT HAVEN/PORT MORRIS, Bronx,54,52,1160827.4444444445
2,WOODLAWN, Bronx,53,42,387115.8490566038
2,BELMONT, Bronx,50,48,1180930.76
2,PELHAM PARKWAY SOUTH, Bronx,49,45,813735.7142857143
2,MOUNT HOPE/MOUNT EDEN, Bronx,45,44,2902692.9555555554
2,CITY ISLAND, Bronx,39,38,409939.23076923075
2,CROTONA PARK, Bronx,36,33,1235518.861111111
2,BATHGATE, Bronx,34,32,4678200.44117647
2,PELHAM GARDENS, Bronx,29,29,474012.4827586207
