borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
1,MIDTOWN WEST,Manhattan,3391,681,1155241.3423768799
1,UPPER EAST SIDE (59-79),Manhattan,1313,784,2049892.3762376239
1,UPPER WEST SIDE (59-79),Manhattan,1310,843,1612385.5022900763
1,UPPER EAST SIDE (79-96),Manhattan,1198,773,1687566.7879799665
1,MIDTOWN EAST,Manhattan,693,341,1183824.707070707
1,UPPER WEST SIDE (79-96),Manhattan,643,383,1244248.4152410575
1,CHELSEA,Manhattan,642,524,1595044.609034268
1,GREENWICH VILLAGE-WEST,Manhattan,432,289,1945856.9976851852
1,FINANCIAL,Manhattan,401,389,1435386.229426434
1,GREENWICH VILLAGE-CENTRAL,Manhattan,396,175,1524506.7196969697
1,MURRAY HILL,Manhattan,385,224,1156481.5376623378
1,HARLEM-CENTRAL,Manhattan,366,321,827389.7486338798
1,TRIBECA,Manhattan,334,324,2335434.4191616764
1,GRAMERCY,Manhattan,304,93,839776.6546052631
1,UPPER WEST SIDE (96-116),Manhattan,301,170,1174872.488372093
1,FLATIRON,Manhattan,260,184,1836671.6346153845
1,CLINTON,Manhattan,177,157,1581627.197740113
1,SOHO,Manhattan,170,143,3122944.4588235295
1,KIPS BAY,Manhattan,168,114,1023199.7857142857
1,LOWER EAST SIDE,Manhattan,157,63,647388.8853503185
1,WASHINGTON HEIGHTS UPPER,Manhattan,156,59,601374.9038461539
1,MANHATTAN VALLEY,Manhattan,128,110,698056.5859375
1,MIDTOWN CBD,Manhattan,120,99,5311279.541666667
1,CHINATOWN,Manhattan,103,102,1292259.2427184465
1,HARLEM-EAST,Manhattan,93,91,955624.0537634408
1,WASHINGTON HEIGHTS LOWER,Manhattan,82,63,789489.743902439
1,EAST VILLAGE,Manhattan,77,63,1649241.1168831168
1,SOUTHBRIDGE,Manhattan,71,71,896798.9154929577
1,CIVIC CENTER,Manhattan,71,62,1652106.3943661973
1,ALPHABET CITY,Manhattan,70,52,725914.4285714285
1,HARLEM-UPPER,Manhattan,65,64,561891.323076923
1,INWOOD,Manhattan,65,38,803701.4615384615
1,MORNINGSIDE HEIGHTS,Manhattan,47,16,427944.06382978725
1,FASHION,Manhattan,41,34,10546617.07317073
1,UPPER EAST SIDE (96-110),Manhattan,32,18,3335214.34375
1,LITTLE ITALY,Manhattan,27,26,3564348.925925926
1,HARLEM-WEST,Manhattan,23,20,1642908.652173913
1,JAVITS CENTER,Manhattan,16,3,466500.0
2,RIVERDALE, Bronx,350,140,379507.09714285715
2,SOUNDVIEW, Bronx,317,253,405823.4952681388
2,MORRISANIA/LONGWOOD, Bronx,255,238,627988.5333333333
2,WILLIAMSBRIDGE, Bronx,198,176,345465.1919191919
2,PARKCHESTER, Bronx,178,160,246315.1797752809
2,BAYCHESTER, Bronx,176,161,453256.5965909091
2,KINGSBRIDGE/JEROME PARK, Bronx,159,66,231075.11320754717
2,BRONXDALE, Bronx,146,129,411576.70547945204
2,THROGS NECK, Bronx,128,126,408578.953125
2,WAKEFIELD, Bronx,122,111,421265.4426229508
2,BEDFORD PARK/NORWOOD, Bronx,117,89,664270.811965812
2,SCHUYLERVILLE/PELHAM BAY, Bronx,103,94,442632.71844660194
2,MELROSE/CONCOURSE, Bronx,100,63,520377.92
2,MORRIS PARK/VAN NEST, Bronx,97,92,461729.03092783503
2,COUNTRY CLUB, Bronx,79,73,437700.2911392405
2,CASTLE HILL/UNIONPORT, Bronx,74,66,445034.2837837838
2,WESTCHESTER, Bronx,72,69,519929.9166666667
2,PELHAM PARKWAY SOUTH, Bronx,64,44,765228.578125
2,PELHAM PARKWAY NORTH, Bronx,61,58,477775.1639344262
2,HIGHBRIDGE/MORRIS HEIGHTS, Bronx,59,53,1025185.9830508474
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,58,37,822510.051724138
2,FORDHAM, Bronx,57,36,489219.2105263158
2,EAST TREMONT, Bronx,56,48,627903.8392857143
2,WOODLAWN, Bronx,45,25,333876.3333333333
2,BELMONT, Bronx,40,38,589496.425
2,MOTT HAVEN/PORT MORRIS, Bronx,39,35,1213909.9487179487
2,BATHGATE, Bronx,37,32,523410.0540540541
2,CITY ISLAND, Bronx,34,34,590889.5882352941
2,HUNTS POINT, Bronx,30,28,1732406.8
2,PELHAM GARDENS, Bronx,27,26,467151.48148148146
2,CROTONA PARK, Bronx,27,25,583049.6666666666
2,FIELDSTON, Bronx,23,16,666997.695652174
2,MOUNT HOPE/MOUNT EDEN, Bronx,21,20,1061247.4285714286
2,CO-OP CITY, Bronx,3,3,297666.6666666667
2,CITY ISLAND-PELHAM STRIP, Bronx,2,2,1617500.0
2,VAN CORTLANDT PARK, Bronx,1,1,265000.0
3,BEDFORD STUYVESANT,Brooklyn,622,567,467889.68971061095
3,BAY RIDGE,Brooklyn,523,376,670377.6137667304
3,BOROUGH PARK,Brooklyn,488,473,717328.4200819673
3,SHEEPSHEAD BAY,Brooklyn,434,301,408085.55069124425
3,EAST NEW YORK,Brooklyn,432,405,375871.462962963
3,PARK SLOPE,Brooklyn,403,334,841284.5086848636
3,GRAVESEND,Brooklyn,394,366,575727.654822335
3,SUNSET PARK,Brooklyn,356,349,572039.7893258428
3,CROWN HEIGHTS,Brooklyn,342,309,585273.932748538
3,CANARSIE,Brooklyn,320,294,415457.353125
3,BENSONHURST,Brooklyn,313,297,702679.2875399361
3,FLATBUSH-EAST,Brooklyn,302,272,421658.62913907284
3,WILLIAMSBURG-NORTH,Brooklyn,274,273,718364.9890510949
3,BUSHWICK,Brooklyn,270,244,490786.5777777778
3,OCEAN HILL,Brooklyn,265,240,400072.6943396226
3,OCEAN PARKWAY-NORTH,Brooklyn,259,190,554846.3822393822
3,FLATBUSH-CENTRAL,Brooklyn,240,178,798117.2166666667
3,MADISON,Brooklyn,235,194,425372.37872340425
3,MARINE PARK,Brooklyn,212,181,425399.2028301887
3,PROSPECT HEIGHTS,Brooklyn,212,177,779377.1462264151
3,BRIGHTON BEACH,Brooklyn,201,145,423231.8308457711
3,BATH BEACH,Brooklyn,189,160,555469.9682539683
3,BROOKLYN HEIGHTS,Brooklyn,188,99,839153.6755319149
3,FORT GREENE,Brooklyn,179,137,912725.9944134079
3,CLINTON HILL,Brooklyn,174,117,553406.7011494252
3,MIDWOOD,Brooklyn,171,140,516846.6081871345
3,GREENPOINT,Brooklyn,170,164,716185.4764705882
3,OCEAN PARKWAY-SOUTH,Brooklyn,170,120,672059.7823529412
3,WILLIAMSBURG-EAST,Brooklyn,157,153,885476.5987261146
3,CONEY ISLAND,Brooklyn,156,63,987282.8717948718
3,FLATBUSH-NORTH,Brooklyn,146,127,649446.9109589041
3,CYPRESS HILLS,Brooklyn,142,127,455245.8591549296
3,DYKER HEIGHTS,Brooklyn,137,134,654409.3795620438
3,CARROLL GARDENS,Brooklyn,128,127,751377.734375
3,BERGEN BEACH,Brooklyn,122,121,558372.1639344263
3,OLD MILL BASIN,Brooklyn,119,106,365803.3193277311
3,GOWANUS,Brooklyn,116,114,671742.974137931
3,BOERUM HILL,Brooklyn,116,105,770181.3275862068
3,PARK SLOPE SOUTH,Brooklyn,110,103,736255.8272727273
3,SPRING CREEK,Brooklyn,90,90,297141.1222222222
3,FLATLANDS,Brooklyn,88,68,360618.98863636365
3,WILLIAMSBURG-SOUTH,Brooklyn,87,85,693046.8505747126
3,WINDSOR TERRACE,Brooklyn,85,59,543933.9882352941
3,BROWNSVILLE,Brooklyn,81,72,590951.3703703703
3,KENSINGTON,Brooklyn,81,56,419515.34567901236
3,DOWNTOWN-METROTECH,Brooklyn,81,50,527424.8395061728
3,FLATBUSH-LEFFERTS GARDEN,Brooklyn,71,51,544320.4647887324
3,WILLIAMSBURG-CENTRAL,Brooklyn,65,63,460190.92307692306
3,MILL BASIN,Brooklyn,52,51,791553.8269230769
3,COBBLE HILL,Brooklyn,50,39,1056418.26
3,DOWNTOWN-FULTON FERRY,Brooklyn,44,43,1357035.9318181819
3,WYCKOFF HEIGHTS,Brooklyn,43,43,501507.16279069765
3,GERRITSEN BEACH,Brooklyn,42,42,351773.8095238095
3,DOWNTOWN-FULTON MALL,Brooklyn,28,16,1119749.5357142857
3,MANHATTAN BEACH,Brooklyn,27,27,1067351.851851852
3,SEAGATE,Brooklyn,20,20,508723.15
3,COBBLE HILL-WEST,Brooklyn,18,18,782372.2222222222
3,RED HOOK,Brooklyn,17,17,869933.4117647059
3,BUSH TERMINAL,Brooklyn,14,14,1229500.0
3,NAVY YARD,Brooklyn,11,10,533295.6363636364
3,BROOKLYN-UNKNOWN,Brooklyn,4,4,674695.0
4,FLUSHING-NORTH,Queens,1467,1076,563111.081799591
4,FOREST HILLS,Queens,739,348,409064.2232746955
4,BAYSIDE,Queens,666,449,506282.4249249249
4,JACKSON HEIGHTS,Queens,594,364,350587.6835016835
4,ELMHURST,Queens,570,445,595209.9701754386
4,FLUSHING-SOUTH,Queens,566,387,373454.6819787986
4,SOUTH JAMAICA,Queens,545,451,316488.2366972477
4,LONG ISLAND CITY,Queens,537,511,815850.6666666666
4,REGO PARK,Queens,509,192,313334.4499017682
4,SO. JAMAICA-BAISLEY PARK,Queens,491,419,308488.06720977597
4,RICHMOND HILL,Queens,440,396,372693.88181818184
4,ASTORIA,Queens,437,329,778486.4233409611
4,ST. ALBANS,Queens,391,338,330918.75191815855
4,SPRINGFIELD GARDENS,Queens,380,330,379032.9157894737
4,QUEENS VILLAGE,Queens,376,317,352604.7739361702
4,OZONE PARK,Queens,374,345,385187.19251336897
4,SOUTH OZONE PARK,Queens,373,329,363922.8016085791
4,CORONA,Queens,372,318,481219.2849462366
4,OAKLAND GARDENS,Queens,308,120,345349.3831168831
4,ROSEDALE,Queens,291,252,401453.1408934708
4,FAR ROCKAWAY,Queens,276,244,446976.70652173914
4,WOODHAVEN,Queens,274,244,357277.9890510949
4,MIDDLE VILLAGE,Queens,261,255,524354.9961685824
4,WOODSIDE,Queens,256,151,447496.265625
4,HOWARD BEACH,Queens,238,170,348058.1680672269
4,WHITESTONE,Queens,227,173,507960.1189427313
4,MASPETH,Queens,226,189,598864.9424778761
4,HOLLIS,Queens,225,197,363358.71555555554
4,COLLEGE POINT,Queens,208,200,609435.5144230769
4,GLEN OAKS,Queens,205,52,314121.14146341465
4,ARVERNE,Queens,199,186,426724.99497487437
4,GLENDALE,Queens,192,166,583815.96875
4,LAURELTON,Queens,190,159,327777.34736842103
4,KEW GARDENS,Queens,188,84,343720.85638297873
4,LITTLE NECK,Queens,177,108,564083.2937853107
4,RIDGEWOOD,Queens,173,168,534736.7167630058
4,EAST ELMHURST,Queens,165,150,475219.2545454545
4,JAMAICA,Queens,144,113,641433.7638888889
4,FLORAL PARK,Queens,137,117,470484.9708029197
4,BELLEROSE,Queens,135,129,460514.1111111111
4,SUNNYSIDE,Queens,134,88,399340.91791044775
4,DOUGLASTON,Queens,128,85,533201.375
4,BRIARWOOD,Queens,113,56,515958.3539823009
4,CAMBRIA HEIGHTS,Queens,95,77,326815.15789473685
4,BEECHHURST,Queens,92,55,419916.3043478261
4,FRESH MEADOWS,Queens,89,80,543482.6853932585
4,HILLCREST,Queens,89,54,351294.2584269663
4,ROCKAWAY PARK,Queens,80,72,639680.75
4,JAMAICA HILLS,Queens,63,50,418848.6031746032
4,JAMAICA ESTATES,Queens,61,58,602785.0983606557
4,HOLLISWOOD,Queens,60,32,368028.93333333335
4,BELLE HARBOR,Queens,50,50,704446.78
4,HOLLIS HILLS,Queens,40,31,553058.45
4,BROAD CHANNEL,Queens,33,31,289208.48484848486
4,HAMMELS,Queens,31,29,255281.5806451613
4,NEPONSIT,Queens,16,15,958786.75
4,FLUSHING MEADOW PARK,Queens,16,4,268307.375
4,JAMAICA BAY,Queens,14,14,491610.5714285714
4,AIRPORT LA GUARDIA,Queens,4,4,380000.0
5,GREAT KILLS,Staten Island,382,366,392718.45287958113
5,NEW SPRINGVILLE,Staten Island,267,261,367101.7715355805
5,ARDEN HEIGHTS,Staten Island,191,187,300862.98429319373
5,ELTINGVILLE,Staten Island,169,168,417760.6627218935
5,WEST NEW BRIGHTON,Staten Island,167,152,300567.8143712575
5,MARINERS HARBOR,Staten Island,167,150,279329.32934131735
5,BULLS HEAD,Staten Island,157,154,335571.0445859873
5,NEW BRIGHTON,Staten Island,157,124,247383.52229299364
5,TOTTENVILLE,Staten Island,129,126,567658.0775193798
5,MIDLAND BEACH,Staten Island,129,125,348428.62790697673
5,PORT RICHMOND,Staten Island,119,112,260429.2605042017
5,SOUTH BEACH,Staten Island,114,111,377454.1754385965
5,WESTERLEIGH,Staten Island,113,109,396217.7433628319
5,NEW DORP,Staten Island,97,94,443798.21649484534
5,ROSEBANK,Staten Island,94,91,398107.60638297873
5,ROSSVILLE,Staten Island,88,87,454087.125
5,CASTLETON CORNERS,Staten Island,85,84,423607.34117647057
5,WILLOWBROOK,Staten Island,85,82,410399.03529411764
5,GRANT CITY,Staten Island,83,70,452449.5301204819
5,HUGUENOT,Staten Island,75,73,535350.2133333334
5,ANNADALE,Staten Island,74,73,609116.972972973
5,PRINCES BAY,Staten Island,74,73,599333.7432432432
5,WOODROW,Staten Island,73,70,432498.4794520548
5,CLOVE LAKES,Staten Island,60,43,338165.8
5,CONCORD,Staten Island,59,57,257610.30508474575
5,MANOR HEIGHTS,Staten Island,56,55,409643.23214285716
5,NEW DORP-BEACH,Staten Island,54,51,300394.74074074073
5,TRAVIS,Staten Island,48,46,340947.625
5,DONGAN HILLS,Staten Island,47,46,508995.3404255319
5,STAPLETON,Staten Island,47,43,257598.27659574468
5,GRASMERE,Staten Island,46,45,443335.9347826087
5,OAKWOOD-BEACH,Staten Island,44,43,372288.88636363635
5,SUNNYSIDE,Staten Island,41,41,440039.756097561
5,GREAT KILLS-BAY TERRACE,Staten Island,40,34,347767.5
5,RICHMONDTOWN,Staten Island,39,39,504773.4358974359
5,SILVER LAKE,Staten Island,39,36,436208.3846153846
5,NEW DORP-HEIGHTS,Staten Island,38,38,454560.1842105263
5,OAKWOOD,Staten Island,37,33,553422.9189189189
5,ROSSVILLE-CHARLESTON,Staten Island,33,33,512828.48484848486
5,PORT IVORY,Staten Island,33,31,243183.12121212122
5,TOMPKINSVILLE,Staten Island,30,26,305365.4
5,GRYMES HILL,Staten Island,25,17,263456.68
5,TODT HILL,Staten Island,20,20,990945.9
5,LIVINGSTON,Staten Island,20,20,351723.15
5,DONGAN HILLS-COLONY,Staten Island,20,19,633998.6
5,ARROCHAR,Staten Island,19,18,458649.7894736842
5,STAPLETON-CLIFTON,Staten Island,17,16,280427.4705882353
5,PLEASANT PLAINS,Staten Island,16,16,456931.25
5,CONCORD-FOX HILLS,Staten Island,13,12,239356.92307692306
5,NEW BRIGHTON-ST. GEORGE,Staten Island,12,5,407434.5
5,ARROCHAR-SHORE ACRES,Staten Island,9,9,362222.22222222225
5,ROSSVILLE-RICHMOND VALLEY,Staten Island,7,7,618700.2857142857
5,RICHMONDTOWN-LIGHTHS HILL,Staten Island,7,6,589357.1428571428
5,EMERSON HILL,Staten Island,4,4,1067907.75
5,ROSSVILLE-PORT MOBIL,Staten Island,3,3,365000.0
5,DONGAN HILLS-OLD TOWN,Staten Island,3,3,353333.3333333333
5,STATEN ISLAND-UNKNOWN,Staten Island,3,2,699000.0
5,BLOOMFIELD,Staten Island,1,1,2875000.0
5,FRESH KILLS,Staten Island,1,1,50714.0
