borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
4,WHITESTONE,Queens,201,160,612581.7363184079
4,KEW GARDENS,Queens,192,103,306839.4375
4,JAMAICA,Queens,186,147,1079127.2419354839
4,LAURELTON,Queens,180,156,344890.2611111111
4,LITTLE NECK,Queens,154,93,459359.5974025974
4,FAR ROCKAWAY,Queens,145,138,562045.3103448276
4,EAST ELMHURST,Queens,139,129,556051.417266187
4,SUNNYSIDE,Queens,139,94,590898.834532374
4,DOUGLASTON,Queens,136,91,521712.9338235294
4,FLORAL PARK,Queens,130,116,442120.55384615384
4,ARVERNE,Queens,119,114,1379589.6638655462
4,BELLEROSE,Queens,113,113,444221.14159292035
4,BRIARWOOD,Queens,108,67,313721.1388888889
4,BEECHHURST,Queens,106,74,494012.2641509434
4,FRESH MEADOWS,Queens,95,86,542656.2842105263
4,CAMBRIA HEIGHTS,Queens,83,75,341797.5180722892
4,ROCKAWAY PARK,Queens,62,59,375984.0967741936
4,HOLLISWOOD,Queens,58,36,369453.2931034483
4,JAMAICA ESTATES,Queens,55,54,844556.1272727273
4,HOLLIS HILLS,Queens,50,42,586439.04
4,JAMAICA HILLS,Queens,47,46,577222.2765957447
4,BELLE HARBOR,Queens,46,44,675665.8695652174
4,HILLCREST,Queens,44,34,320691.9090909091
4,HAMMELS,Queens,43,41,326461.27906976745
4,NEPONSIT,Queens,17,17,1126588.2352941176
4,FLUSHING MEADOW PARK,Queens,15,5,257878.66666666666
4,BROAD CHANNEL,Queens,11,11,262769.7272727273
4,JAMAICA BAY,Queens,9,9,425788.0
4,AIRPORT LA GUARDIA,Queens,3,3,385000.0
5,GREAT KILLS,Staten Island,318,306,412308.75157232705
5,NEW SPRINGVILLE,Staten Island,217,214,320609.88940092165
5,ELTINGVILLE,Staten Island,159,157,446124.8616352201
5,ARDEN HEIGHTS,Staten Island,141,140,357478.24113475176
5,BULLS HEAD,Staten Island,126,120,440604.2380952381
5,WEST NEW BRIGHTON,Staten Island,121,116,404460.6694214876
5,TOTTENVILLE,Staten Island,116,115,528263.6034482758
5,NEW BRIGHTON,Staten Island,112,91,255386.58035714287
5,WESTERLEIGH,Staten Island,106,104,384009.0
5,ROSEBANK,Staten Island,105,98,323388.5333333333
5,ANNADALE,Staten Island,98,98,589646.1020408163
5,MIDLAND BEACH,Staten Island,97,95,390705.8144329897
5,WOODROW,Staten Island,92,91,565384.8152173914
5,WILLOWBROOK,Staten Island,89,88,509207.65168539324
5,NEW DORP,Staten Island,87,86,470692.2988505747
5,CASTLETON CORNERS,Staten Island,87,86,407945.9425287356
5,SOUTH BEACH,Staten Island,85,84,427934.6352941177
5,PRINCES BAY,Staten Island,79,79,649698.1265822785
5,MARINERS HARBOR,Staten Island,79,76,332290.746835443
5,PORT RICHMOND,Staten Island,77,76,285316.7012987013
5,ROSSVILLE,Staten Island,72,72,462953.5
5,CLOVE LAKES,Staten Island,66,46,359061.1666666667
5,GRANT CITY,Staten Island,58,52,375775.8620689655
5,HUGUENOT,Staten Island,57,57,586160.4210526316
5,MANOR HEIGHTS,Staten Island,54,54,448952.9074074074
5,DONGAN HILLS,Staten Island,48,43,394571.0208333333
5,TRAVIS,Staten Island,44,44,380614.8409090909
5,CONCORD,Staten Island,43,41,245395.11627906977
5,ROSSVILLE-CHARLESTON,Staten Island,42,41,594838.4523809524
5,RICHMONDTOWN,Staten Island,38,38,564691.3421052631
5,GREAT KILLS-BAY TERRACE,Staten Island,37,32,323678.3783783784
5,STAPLETON,Staten Island,35,35,711870.8571428572
5,PLEASANT PLAINS,Staten Island,35,35,691502.6571428571
5,SILVER LAKE,Staten Island,35,34,590766.5428571429
5,SUNNYSIDE,Staten Island,32,32,491335.09375
5,GRASMERE,Staten Island,32,32,481627.46875
5,TODT HILL,Staten Island,30,29,1369573.6
5,NEW DORP-HEIGHTS,Staten Island,29,29,682500.0
5,NEW DORP-BEACH,Staten Island,28,27,287059.10714285716
5,NEW BRIGHTON-ST. GEORGE,Staten Island,28,26,312699.78571428574
5,TOMPKINSVILLE,Staten Island,28,26,225798.5357142857
5,GRYMES HILL,Staten Island,28,24,322859.46428571426
5,DONGAN HILLS-COLONY,Staten Island,26,26,603371.5384615385
5,OAKWOOD,Staten Island,23,23,419033.347826087
5,LIVINGSTON,Staten Island,23,21,305517.347826087
5,OAKWOOD-BEACH,Staten Island,22,22,371360.36363636365
5,PORT IVORY,Staten Island,14,12,271871.4285714286
5,EMERSON HILL,Staten Island,11,11,838409.0909090909
5,ARROCHAR-SHORE ACRES,Staten Island,11,10,347442.7272727273
5,STAPLETON-CLIFTON,Staten Island,11,10,226477.45454545456
5,ARROCHAR,Staten Island,9,9,406936.1111111111
5,RICHMONDTOWN-LIGHTHS HILL,Staten Island,6,6,511724.8333333333
5,CONCORD-FOX HILLS,Staten Island,6,6,282483.3333333333
5,ROSSVILLE-PORT MOBIL,Staten Island,4,4,957500.0
5,ROSSVILLE-RICHMOND VALLEY,Staten Island,3,3,1887666.6666666667
5,DONGAN HILLS-OLD TOWN,Staten Island,2,2,243500.0
5,STATEN ISLAND-UNKNOWN,Staten Island,1,1,1240000.0
5,BLOOMFIELD,Staten Island,1,1,415000.0
5,FRESH KILLS,Staten Island,1,1,119036.0
