borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
1,MIDTOWN WEST,Manhattan,3428,1309,3879230.2464994164
1,UPPER EAST SIDE (59-79),Manhattan,2021,975,2458182.238990599
1,UPPER WEST SIDE (59-79),Manhattan,2010,1208,2078257.684079602
1,UPPER EAST SIDE (79-96),Manhattan,1840,1001,1782563.9288043478
1,MIDTOWN EAST,Manhattan,1297,532,2135576.702390131
1,UPPER WEST SIDE (79-96),Manhattan,1148,697,1524524.711672474
1,MURRAY HILL,Manhattan,1070,761,2778486.0504672895
1,HARLEM-CENTRAL,Manhattan,949,849,1274604.1717597472
1,GREENWICH VILLAGE-CENTRAL,Manhattan,881,483,1906152.324631101
1,CHELSEA,Manhattan,867,609,2693439.3944636676
1,FINANCIAL,Manhattan,861,812,4874436.797909408
1,GREENWICH VILLAGE-WEST,Manhattan,696,348,1777556.3836206896
1,TRIBECA,Manhattan,603,566,5546533.074626866
1,CLINTON,Manhattan,565,501,2192079.339823009
1,FLATIRON,Manhattan,547,415,4910991.140767825
1,GRAMERCY,Manhattan,523,178,2466643.411089866
1,UPPER WEST SIDE (96-116),Manhattan,513,255,1477551.26705653
1,WASHINGTON HEIGHTS UPPER,Manhattan,389,115,1287411.8946015425
1,SOHO,Manhattan,371,329,5025161.450134771
1,MIDTOWN CBD,Manhattan,357,185,14080211.392156864
1,LOWER EAST SIDE,Manhattan,333,162,1654155.996996997
1,KIPS BAY,Manhattan,282,184,1276441.9184397163
1,HARLEM-EAST,Manhattan,226,138,2899204.6371681415
1,MANHATTAN VALLEY,Manhattan,215,163,915252.6418604652
1,FASHION,Manhattan,192,154,22253736.536458332
1,HARLEM-UPPER,Manhattan,168,156,1218404.4345238095
1,INWOOD,Manhattan,160,68,1011200.575
1,EAST VILLAGE,Manhattan,153,97,1840817.503267974
1,WASHINGTON HEIGHTS LOWER,Manhattan,153,91,2767001.777777778
1,ALPHABET CITY,Manhattan,150,127,1476202.6466666667
1,CHINATOWN,Manhattan,109,100,2669828.128440367
1,CIVIC CENTER,Manhattan,102,79,5090616.107843137
1,MORNINGSIDE HEIGHTS,Manhattan,94,17,411974.1170212766
1,UPPER EAST SIDE (96-110),Manhattan,83,43,2132044.2771084337
1,JAVITS CENTER,Manhattan,60,20,6341132.016666667
1,SOUTHBRIDGE,Manhattan,57,52,3146971.2807017546
1,LITTLE ITALY,Manhattan,46,42,2514045.7608695654
1,HARLEM-WEST,Manhattan,35,26,3221703.1428571427
1,MANHATTAN-UNKNOWN,Manhattan,2,2,11350000.0
2,RIVERDALE, Bronx,659,261,466984.18209408195
2,PARKCHESTER, Bronx,603,566,224175.66832504145
2,SOUNDVIEW, Bronx,460,443,562066.1413043478
2,MORRISANIA/LONGWOOD, Bronx,337,320,794555.9881305638
2,WILLIAMSBRIDGE, Bronx,329,304,653594.7841945288
2,BAYCHESTER, Bronx,320,298,970506.334375
2,KINGSBRIDGE/JEROME PARK, Bronx,293,117,405786.9897610922
2,THROGS NECK, Bronx,272,260,471523.05147058825
2,MELROSE/CONCOURSE, Bronx,270,169,837989.1703703704
2,BRONXDALE, Bronx,263,197,471609.0646387833
2,WAKEFIELD, Bronx,232,223,590564.5474137932
2,BEDFORD PARK/NORWOOD, Bronx,226,176,1243044.1061946903
2,SCHUYLERVILLE/PELHAM BAY, Bronx,196,172,723272.0663265307
2,MORRIS PARK/VAN NEST, Bronx,178,161,820694.6292134832
2,COUNTRY CLUB, Bronx,151,139,512866.76158940396
2,PELHAM PARKWAY SOUTH, Bronx,143,70,676470.1888111888
2,EAST TREMONT, Bronx,131,120,969631.7633587787
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,129,69,628392.5736434108
2,CASTLE HILL/UNIONPORT, Bronx,127,121,1849196.9606299212
2,HIGHBRIDGE/MORRIS HEIGHTS, Bronx,118,99,966387.0254237289
2,WESTCHESTER, Bronx,117,104,805964.358974359
2,MOTT HAVEN/PORT MORRIS, Bronx,105,103,1114534.9619047618
2,FORDHAM, Bronx,87,85,1749587.712643678
2,PELHAM PARKWAY NORTH, Bronx,83,82,567252.4096385542
2,BATHGATE, Bronx,77,72,834275.5194805195
2,WOODLAWN, Bronx,75,50,494092.72
2,MOUNT HOPE/MOUNT EDEN, Bronx,71,69,2793610.9859154928
2,BELMONT, Bronx,68,65,1127809.455882353
2,HUNTS POINT, Bronx,61,58,1769473.6721311475
2,CITY ISLAND, Bronx,46,45,712326.0869565217
2,CROTONA PARK, Bronx,44,42,1272602.0909090908
2,PELHAM GARDENS, Bronx,36,36,511460.27777777775
2,FIELDSTON, Bronx,29,19,668981.2068965518
2,VAN CORTLANDT PARK, Bronx,8,1,247875.0
2,CITY ISLAND-PELHAM STRIP, Bronx,4,4,962500.0
2,BRONX PARK, Bronx,4,3,626250.0
2,CO-OP CITY, Bronx,2,2,11687800.0
2,BRONX-UNKNOWN, Bronx,2,2,2375000.0
2,EAST RIVER, Bronx,1,1,2000000.0
3,BEDFORD STUYVESANT,Brooklyn,1133,1051,620019.4616063548
3,EAST NEW YORK,Brooklyn,855,795,577893.4748538012
