borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
4,AIRPORT LA GUARDIA,Queens,8,6,783375
1,ALPHABET CITY,Manhattan,134,112,1647564.09
5,ANNADALE,Staten Island,124,121,655127.4758
5,ARDEN HEIGHTS,Staten Island,276,265,412544.6377
5,ARROCHAR,Staten Island,31,31,604668.129
5,ARROCHAR-SHORE ACRES,Staten Island,19,17,444210.5263
4,ARVERNE,Queens,160,148,421406.5875
4,ASTORIA,Queens,572,436,1427266.844
3,BATH BEACH,Brooklyn,162,143,921299.0617
2,BATHGATE, Bronx,58,51,822782.9483
3,BAY RIDGE,Brooklyn,596,403,871507.1275
2,BAYCHESTER, Bronx,328,298,533207.1555
4,BAYSIDE,Queens,853,604,766759.68
2,BEDFORD PARK/NORWOOD, Bronx,166,130,759529.7831
3,BEDFORD STUYVESANT,Brooklyn,880,825,1261462.755
4,BEECHHURST,Queens,162,84,526598.5679
4,BELLE HARBOR,Queens,77,71,845704.1299
4,BELLEROSE,Queens,158,149,599101.4114
2,BELMONT, Bronx,61,58,1821731.246
3,BENSONHURST,Brooklyn,306,290,1280692.18
3,BERGEN BEACH,Brooklyn,124,121,634080.4113
5,BLOOMFIELD,Staten Island,7,7,16334435.71
3,BOERUM HILL,Brooklyn,188,180,2465316.005
3,BOROUGH PARK,Brooklyn,610,596,1229059.051
4,BREEZY POINT,Queens,84,3,471785.7143
4,BRIARWOOD,Queens,181,86,391422.8619
3,BRIGHTON BEACH,Brooklyn,262,200,629744.7672
4,BROAD CHANNEL,Queens,33,33,306596.4242
2,BRONXDALE, Bronx,265,209,510061.5358
3,BROOKLYN HEIGHTS,Brooklyn,324,218,4010202.827
3,BROWNSVILLE,Brooklyn,159,146,1015002.528
5,BULLS HEAD,Staten Island,299,292,454230.0468
3,BUSH TERMINAL,Brooklyn,25,24,2909428.4
3,BUSHWICK,Brooklyn,416,395,1276394.707
4,CAMBRIA HEIGHTS,Queens,142,124,414522
3,CANARSIE,Brooklyn,535,489,617539.9738
3,CARROLL GARDENS,Brooklyn,126,123,1961639.587
2,CASTLE HILL/UNIONPORT, Bronx,129,117,924633.2791
5,CASTLETON CORNERS,Staten Island,121,121,562211.4132
1,CHELSEA,Manhattan,686,416,3619183.36
1,CHINATOWN,Manhattan,75,75,2044971.427
2,CITY ISLAND, Bronx,73,73,565465.8082
1,CIVIC CENTER,Manhattan,247,222,7773034.04
1,CLINTON,Manhattan,302,266,2175269.536
3,CLINTON HILL,Brooklyn,324,225,1293542.009
5,CLOVE LAKES,Staten Island,77,63,508090.5325
2,CO-OP CITY, Bronx,4,4,1395000
3,COBBLE HILL,Brooklyn,88,77,1545340.614
3,COBBLE HILL-WEST,Brooklyn,50,49,1122629.52
4,COLLEGE POINT,Queens,272,258,949640.9044
5,CONCORD,Staten Island,88,84,377541.8636
5,CONCORD-FOX HILLS,Staten Island,28,26,325050.25
3,CONEY ISLAND,Brooklyn,186,93,653138.2258
4,CORONA,Queens,407,328,729174.7887
2,COUNTRY CLUB, Bronx,137,128,519637.3796
2,CROTONA PARK, Bronx,44,41,713060.1364
3,CROWN HEIGHTS,Brooklyn,496,463,1243241.214
3,CYPRESS HILLS,Brooklyn,261,239,567693.2835
5,DONGAN HILLS,Staten Island,79,75,581653.4684
