borough_id,nbhd,name,transaction_volume,property_count,average_sale_price
1,MIDTOWN WEST,Manhattan,3818,767,587420.747249869
1,UPPER WEST SIDE (59-79),Manhattan,1136,901,1947474.3336267606
1,UPPER EAST SIDE (59-79),Manhattan,963,732,2599677.152647975
1,UPPER EAST SIDE (79-96),Manhattan,932,729,1866960.0643776825
1,MIDTOWN EAST,Manhattan,536,370,1876350.6138059702
1,CHELSEA,Manhattan,501,447,6292560.103792415
1,UPPER WEST SIDE (79-96),Manhattan,482,385,1996789.387966805
1,HARLEM-CENTRAL,Manhattan,465,450,1467223.6387096774
1,TRIBECA,Manhattan,377,372,2639489.7214854113
1,FINANCIAL,Manhattan,363,353,2998389.6831955924
1,GREENWICH VILLAGE-WEST,Manhattan,329,284,3079962.224924012
1,GREENWICH VILLAGE-CENTRAL,Manhattan,325,223,2337701.9046153845
1,MURRAY HILL,Manhattan,290,232,2496632.582758621
1,FLATIRON,Manhattan,274,241,2961329.605839416
1,SOHO,Manhattan,237,224,3867878.552742616
1,KIPS BAY,Manhattan,231,215,994610.9826839827
1,UPPER WEST SIDE (96-116),Manhattan,218,180,1514469.623853211
1,MANHATTAN VALLEY,Manhattan,215,193,713343.8186046511
1,CLINTON,Manhattan,207,193,2204234.541062802
1,GRAMERCY,Manhattan,176,110,2073624.2329545454
1,LOWER EAST SIDE,Manhattan,159,120,1189252.1572327043
1,MIDTOWN CBD,Manhattan,146,128,15845856.89041096
1,CHINATOWN,Manhattan,121,120,1705604.256198347
1,HARLEM-EAST,Manhattan,103,102,994016.1844660194
1,EAST VILLAGE,Manhattan,100,92,1790352.67
1,CIVIC CENTER,Manhattan,94,88,3192465.829787234
1,WASHINGTON HEIGHTS UPPER,Manhattan,93,55,977633.1075268817
1,HARLEM-UPPER,Manhattan,85,83,803255.4588235294
1,WASHINGTON HEIGHTS LOWER,Manhattan,83,66,1820477.0722891567
1,FASHION,Manhattan,76,72,15406094.842105264
1,ALPHABET CITY,Manhattan,74,68,1435985.945945946
1,SOUTHBRIDGE,Manhattan,67,66,1246181.447761194
1,LITTLE ITALY,Manhattan,35,35,3088528.7714285715
1,INWOOD,Manhattan,34,29,1445909.8529411764
1,UPPER EAST SIDE (96-110),Manhattan,26,20,3023767.4615384615
1,MORNINGSIDE HEIGHTS,Manhattan,22,6,447583.8181818182
1,HARLEM-WEST,Manhattan,16,14,1266672.3125
1,JAVITS CENTER,Manhattan,9,7,10903223.444444444
2,SOUNDVIEW, Bronx,269,234,376836.249070632
2,RIVERDALE, Bronx,245,171,532453.0612244898
2,PARKCHESTER, Bronx,209,202,232208.16746411484
2,WILLIAMSBRIDGE, Bronx,201,180,494088.25870646763
2,BAYCHESTER, Bronx,183,165,367143.51366120216
2,MORRISANIA/LONGWOOD, Bronx,160,143,390971.2625
2,THROGS NECK, Bronx,144,134,385304.71527777775
2,BRONXDALE, Bronx,116,104,350163.4224137931
2,WAKEFIELD, Bronx,111,105,472939.3783783784
2,MORRIS PARK/VAN NEST, Bronx,110,103,535118.6272727273
2,SCHUYLERVILLE/PELHAM BAY, Bronx,100,96,462970.85
2,HIGHBRIDGE/MORRIS HEIGHTS, Bronx,99,69,905128.0606060605
2,MELROSE/CONCOURSE, Bronx,90,77,1968972.5666666667
2,KINGSBRIDGE/JEROME PARK, Bronx,85,65,855903.1764705882
2,BEDFORD PARK/NORWOOD, Bronx,81,73,936928.5432098765
2,COUNTRY CLUB, Bronx,75,71,426619.9866666667
2,CASTLE HILL/UNIONPORT, Bronx,64,64,376198.9375
2,EAST TREMONT, Bronx,61,58,978054.8524590164
2,WESTCHESTER, Bronx,61,56,523460.1639344262
2,PELHAM PARKWAY NORTH, Bronx,57,55,454393.2807017544
2,MOTT HAVEN/PORT MORRIS, Bronx,45,45,1504878.6666666667
2,BELMONT, Bronx,45,42,1538972.3555555556
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,41,35,901281.6341463415
2,BATHGATE, Bronx,40,37,651881.975
2,PELHAM PARKWAY SOUTH, Bronx,40,36,929348.25
2,MOUNT HOPE/MOUNT EDEN, Bronx,37,36,2995367.2702702703
2,FORDHAM, Bronx,36,34,1767090.0833333333
2,CITY ISLAND, Bronx,34,33,492738.9705882353
2,HUNTS POINT, Bronx,31,28,2081802.2903225806
2,WOODLAWN, Bronx,29,27,448068.9655172414
2,PELHAM GARDENS, Bronx,22,22,458925.2727272727
2,CROTONA PARK, Bronx,19,18,843677.5789473684
2,FIELDSTON, Bronx,15,15,1192733.3333333333
2,CO-OP CITY, Bronx,2,2,1617500.0
2,BRONX PARK, Bronx,2,2,675000.0
2,VAN CORTLANDT PARK, Bronx,2,1,291000.0
2,BRONX-UNKNOWN, Bronx,1,1,1090000.0
3,BEDFORD STUYVESANT,Brooklyn,775,699,425520.5122580645
3,WILLIAMSBURG-NORTH,Brooklyn,626,626,810832.8722044729
3,EAST NEW YORK,Brooklyn,574,513,324231.71602787456
3,BOROUGH PARK,Brooklyn,526,519,678255.1254752852
3,BAY RIDGE,Brooklyn,434,394,694183.6543778802
3,GRAVESEND,Brooklyn,394,389,540060.114213198
3,PARK SLOPE,Brooklyn,394,371,963053.959390863
3,CROWN HEIGHTS,Brooklyn,379,366,553749.8654353562
3,SUNSET PARK,Brooklyn,357,346,612869.1652661065
3,SHEEPSHEAD BAY,Brooklyn,341,305,488084.073313783
3,BUSHWICK,Brooklyn,309,279,494492.145631068
3,BENSONHURST,Brooklyn,297,292,700104.3265993266
3,FLATBUSH-EAST,Brooklyn,296,270,458861.1418918919
3,CANARSIE,Brooklyn,293,277,439380.1945392491
3,GREENPOINT,Brooklyn,277,271,960018.6281588448
3,WILLIAMSBURG-EAST,Brooklyn,253,252,856126.790513834
3,DOWNTOWN-METROTECH,Brooklyn,233,220,518813.70815450646
3,FORT GREENE,Brooklyn,230,219,751055.4695652174
3,FLATBUSH-CENTRAL,Brooklyn,225,205,714135.6044444444
3,OCEAN HILL,Brooklyn,217,188,443932.6405529954
3,OCEAN PARKWAY-NORTH,Brooklyn,201,178,749711.1094527363
3,MARINE PARK,Brooklyn,187,178,486648.6524064171
3,DOWNTOWN-FULTON MALL,Brooklyn,176,165,1046468.7443181818
3,MIDWOOD,Brooklyn,175,160,750920.3828571428
3,GOWANUS,Brooklyn,174,172,649302.5977011494
3,PROSPECT HEIGHTS,Brooklyn,173,165,899246.7803468208
3,BATH BEACH,Brooklyn,163,145,613290.7607361963
3,MADISON,Brooklyn,160,152,502165.8625
3,DYKER HEIGHTS,Brooklyn,158,158,638833.164556962
3,FLATBUSH-NORTH,Brooklyn,158,143,450354.0126582279
3,BRIGHTON BEACH,Brooklyn,158,131,556605.6329113924
3,OCEAN PARKWAY-SOUTH,Brooklyn,144,129,853967.9583333334
3,BROOKLYN HEIGHTS,Brooklyn,144,109,1649952.625
3,CYPRESS HILLS,Brooklyn,142,135,560762.9788732395
3,CARROLL GARDENS,Brooklyn,126,122,980420.0634920635
3,PARK SLOPE SOUTH,Brooklyn,123,123,779681.8861788618
3,CLINTON HILL,Brooklyn,121,103,604951.1652892563
3,WILLIAMSBURG-CENTRAL,Brooklyn,114,110,498353.20175438595
3,OLD MILL BASIN,Brooklyn,107,103,439044.4672897196
3,WILLIAMSBURG-SOUTH,Brooklyn,100,98,1197220.41
3,BERGEN BEACH,Brooklyn,97,96,554657.2371134021
3,WINDSOR TERRACE,Brooklyn,94,87,662958.659574468
3,BOERUM HILL,Brooklyn,91,89,971314.8131868131
3,DOWNTOWN-FULTON FERRY,Brooklyn,84,79,1242614.4404761905
3,FLATLANDS,Brooklyn,82,76,495771.5243902439
3,CONEY ISLAND,Brooklyn,77,54,424841.7272727273
3,BROWNSVILLE,Brooklyn,76,72,549447.2763157894
3,COBBLE HILL,Brooklyn,70,51,1217656.642857143
3,FLATBUSH-LEFFERTS GARDEN,Brooklyn,67,59,1083894.3880597015
3,MILL BASIN,Brooklyn,62,62,829749.4838709678
3,KENSINGTON,Brooklyn,59,43,849819.186440678
3,GERRITSEN BEACH,Brooklyn,58,54,318273.4482758621
3,WYCKOFF HEIGHTS,Brooklyn,54,52,500661.77777777775
3,SPRING CREEK,Brooklyn,46,46,311145.67391304346
3,RED HOOK,Brooklyn,40,28,830451.075
3,MANHATTAN BEACH,Brooklyn,36,33,1149042.361111111
3,COBBLE HILL-WEST,Brooklyn,34,34,968363.6176470588
3,SEAGATE,Brooklyn,23,23,512108.6956521739
3,BUSH TERMINAL,Brooklyn,19,17,557821.6315789474
3,NAVY YARD,Brooklyn,9,8,860405.5555555555
3,BROOKLYN-UNKNOWN,Brooklyn,7,7,499992.28571428574
4,FLUSHING-NORTH,Queens,1319,1175,1756882.8976497347
4,SOUTH JAMAICA,Queens,571,472,291173.7880910683
4,BAYSIDE,Queens,556,479,597332.1097122302
4,SO. JAMAICA-BAISLEY PARK,Queens,526,454,271685.62737642584
4,ASTORIA,Queens,493,451,730398.200811359
4,ELMHURST,Queens,484,427,497914.6797520661
4,FOREST HILLS,Queens,467,328,499517.426124197
4,RICHMOND HILL,Queens,433,387,390915.3972286374
4,LONG ISLAND CITY,Queens,405,394,1320720.9209876542
4,JACKSON HEIGHTS,Queens,404,344,567399.6138613861
4,ST. ALBANS,Queens,397,343,320491.5188916877
4,FLUSHING-SOUTH,Queens,360,300,452044.09444444446
4,SPRINGFIELD GARDENS,Queens,357,313,449576.50980392157
4,QUEENS VILLAGE,Queens,340,301,363659.81470588234
4,SOUTH OZONE PARK,Queens,317,295,391900.7665615142
4,OZONE PARK,Queens,306,287,497497.4477124183
4,CORONA,Queens,301,278,544768.9435215946
4,REGO PARK,Queens,285,172,344468.2
4,WOODHAVEN,Queens,273,244,368413.5054945055
4,MIDDLE VILLAGE,Queens,258,254,531336.980620155
4,HOLLIS,Queens,246,230,378955.0487804878
4,ROSEDALE,Queens,235,218,371241.7744680851
4,FAR ROCKAWAY,Queens,232,210,332385.0732758621
4,COLLEGE POINT,Queens,229,224,609976.4628820961
4,MASPETH,Queens,228,215,567327.8903508772
4,GLENDALE,Queens,221,196,503803.0995475113
4,RIDGEWOOD,Queens,205,198,599971.5463414635
4,LAURELTON,Queens,202,179,358205.1732673267
4,HOWARD BEACH,Queens,202,173,367269.4306930693
4,WOODSIDE,Queens,190,155,594868.1578947369
4,WHITESTONE,Queens,181,160,589021.0386740331
4,ARVERNE,Queens,171,153,294804.70175438595
4,OAKLAND GARDENS,Queens,166,108,408715.0361445783
4,JAMAICA,Queens,164,149,546158.262195122
4,EAST ELMHURST,Queens,148,137,453496.9527027027
4,BELLEROSE,Queens,116,110,447680.7672413793
4,LITTLE NECK,Queens,116,91,754741.8706896552
4,KEW GARDENS,Queens,112,84,578119.75
4,FLORAL PARK,Queens,107,103,484302.80373831774
4,GLEN OAKS,Queens,104,40,312112.39423076925
4,SUNNYSIDE,Queens,95,78,514124.3157894737
4,DOUGLASTON,Queens,91,79,656629.2637362637
4,BRIARWOOD,Queens,91,74,328336.8131868132
4,CAMBRIA HEIGHTS,Queens,90,84,334146.73333333334
4,FRESH MEADOWS,Queens,88,81,572000.4318181818
4,ROCKAWAY PARK,Queens,86,81,416662.011627907
4,BEECHHURST,Queens,63,59,623295.0317460317
4,JAMAICA ESTATES,Queens,60,60,717266.1666666666
4,HILLCREST,Queens,55,48,332331.7272727273
4,HOLLISWOOD,Queens,49,36,474497.79591836734
4,BELLE HARBOR,Queens,46,45,625686.804347826
4,HAMMELS,Queens,46,44,286793.2826086957
4,JAMAICA HILLS,Queens,46,42,461358.7826086957
4,HOLLIS HILLS,Queens,32,29,674105.875
4,BROAD CHANNEL,Queens,20,20,304890.5
4,NEPONSIT,Queens,11,11,955283.8181818182
4,JAMAICA BAY,Queens,9,8,438449.77777777775
4,FLUSHING MEADOW PARK,Queens,5,2,241898.4
4,AIRPORT LA GUARDIA,Queens,2,2,505000.0
5,GREAT KILLS,Staten Island,378,368,398135.55026455026
5,NEW SPRINGVILLE,Staten Island,266,245,382879.6616541353
5,WEST NEW BRIGHTON,Staten Island,164,155,350512.26219512196
5,ARDEN HEIGHTS,Staten Island,148,145,389392.72297297296
5,ELTINGVILLE,Staten Island,148,141,435059.64864864864
5,MARINERS HARBOR,Staten Island,146,136,315215.602739726
5,MIDLAND BEACH,Staten Island,136,134,368144.2794117647
5,NEW BRIGHTON,Staten Island,130,114,254322.88461538462
5,BULLS HEAD,Staten Island,121,118,399436.19008264464
5,SOUTH BEACH,Staten Island,119,114,370967.218487395
5,TOTTENVILLE,Staten Island,117,117,537256.1965811966
5,PORT RICHMOND,Staten Island,109,103,270254.70642201835
5,WESTERLEIGH,Staten Island,106,103,377097.08490566036
5,NEW DORP,Staten Island,102,99,430401.6960784314
5,ROSSVILLE,Staten Island,98,98,431557.2653061224
5,ROSEBANK,Staten Island,93,86,485373.65591397847
5,CASTLETON CORNERS,Staten Island,76,74,406545.9868421053
5,WILLOWBROOK,Staten Island,75,73,445776.82666666666
5,ANNADALE,Staten Island,74,72,589377.4594594594
5,PRINCES BAY,Staten Island,72,70,678012.7777777778
5,HUGUENOT,Staten Island,71,70,551164.7464788732
5,WOODROW,Staten Island,67,66,459655.67164179106
5,GRANT CITY,Staten Island,65,62,326411.1230769231
5,CONCORD,Staten Island,60,55,253814.2
5,CLOVE LAKES,Staten Island,60,51,389629.55
5,MANOR HEIGHTS,Staten Island,55,54,425222.94545454544
5,ROSSVILLE-CHARLESTON,Staten Island,54,54,509174.14814814815
5,STAPLETON,Staten Island,53,48,230384.3962264151
5,DONGAN HILLS,Staten Island,49,46,449664.5306122449
5,NEW DORP-HEIGHTS,Staten Island,47,46,526276.6382978724
5,OAKWOOD,Staten Island,43,42,502734.5348837209
5,RICHMONDTOWN,Staten Island,41,40,564241.0243902439
5,SUNNYSIDE,Staten Island,40,40,423183.5
5,OAKWOOD-BEACH,Staten Island,37,37,399798.35135135136
5,NEW DORP-BEACH,Staten Island,37,34,331641.2972972973
5,TOMPKINSVILLE,Staten Island,36,35,335621.69444444444
5,GRASMERE,Staten Island,32,32,595825.40625
5,GRYMES HILL,Staten Island,30,29,364953.3333333333
5,GREAT KILLS-BAY TERRACE,Staten Island,30,28,405230.0
5,DONGAN HILLS-COLONY,Staten Island,27,26,771137.4074074074
5,PLEASANT PLAINS,Staten Island,25,25,707344.0
5,SILVER LAKE,Staten Island,24,24,466423.2916666667
5,TODT HILL,Staten Island,24,23,1265770.8333333333
5,TRAVIS,Staten Island,23,23,318661.04347826086
5,PORT IVORY,Staten Island,21,20,232310.7619047619
5,LIVINGSTON,Staten Island,20,19,545845.0
5,ARROCHAR-SHORE ACRES,Staten Island,16,14,381895.5
5,ARROCHAR,Staten Island,15,15,402374.6
5,STAPLETON-CLIFTON,Staten Island,12,11,680772.0833333334
5,ROSSVILLE-RICHMOND VALLEY,Staten Island,12,11,650083.3333333334
5,NEW BRIGHTON-ST. GEORGE,Staten Island,10,9,346100.0
5,CONCORD-FOX HILLS,Staten Island,8,7,198494.25
5,EMERSON HILL,Staten Island,6,6,609214.1666666666
5,DONGAN HILLS-OLD TOWN,Staten Island,3,3,310765.0
5,RICHMONDTOWN-LIGHTHS HILL,Staten Island,2,2,610000.0
5,BLOOMFIELD,Staten Island,1,1,500000.0
5,STATEN ISLAND-UNKNOWN,Staten Island,1,1,475000.0
