Neighborhood_ID,Neighborhood,Crime_Rate,Year
194,Rockaway Park,1014,2008
256,Clifton,1265,2008
203,Rosebank,676,2008
102,Fort Hamilton,2383,2008
82,Dyker Heights,4602,2008
233,Old Town,995,2008
69,Gowanus,5075,2008
159,Bellerose,1085,2008
66,Cobble Hill,2368,2008
136,Howard Beach,1164,2008
282,Fulton Ferry,697,2008
40,Edgewater Park,1252,2008
227,Park Hill,2392,2008
235,Midland Beach,1393,2008
174,Broad Channel,429,2008
212,New Springville,753,2008
181,Seaside,3648,2008
209,Mariner's Harbor,1367,2008
278,Stuyvesant Town,1853,2008
199,Forest Hills Gardens,2629,2008
164,Oakland Gardens,2823,2008
269,Astoria Heights,2415,2008
139,Kew Gardens,2663,2008
289,Sandy Ground,960,2008
243,Rossville,1121,2008
67,Carroll Gardens,2578,2008
77,Mill Island,729,2008
290,Egbertville,256,2008
158,Glen Oaks,1567,2008
13,City Island,776,2008
130,Battery Park City,995,2008
294,Prince's Bay,1074,2008
247,Chelsea,309,2008
205,Grymes Hill,1908,2008
30,Country Club,1963,2008
196,Brookville,1519,2008
219,Woodrow,304,2008
286,Dumbo,1321,2008
184,Floral Park,882,2008
287,Manor Heights,782,2008
228,Westerleigh,1338,2008
222,Silver Lake,511,2008
28,Clason Point,1215,2008
3,Eastchester,2036,2008
232,Grasmere,1134,2008
215,Oakwood,918,2008
188,Hillcrest,1562,2008
36,Spuyten Duyvil,1147,2008
223,Sunnyside,629,2008
255,Shore Acres,867,2008
175,Breezy Point,110,2008
239,Huguenot,1177,2008
257,Concord,541,2008
248,Bloomfield,334,2008
206,Todt Hill,134,2008
182,Neponsit,205,2008
242,Charleston,267,2008
92,Bergen Beach,299,2008
156,Little Neck,656,2008
295,Lighthouse Hill,219,2008
241,Butler Manor,337,2008
193,Belle Harbor,355,2008
213,Travis,298,2008
291,Roxbury,57,2008
