borough_id,region_name,name,transaction_volume,property_count,average_sale_price,year
1,FINANCIAL,Manhattan,525,485,7366796.411,2014
3,FLATBUSH,Brooklyn,466,362,1071733.047,2014
3,EAST FLATBUSH,Brooklyn,432,389,548051.7523,2014
3,FLATBUSH-LEFFERTS GARDEN,Brooklyn,152,108,1188234.816,2014
3,FLATBUSH-NORTH,Brooklyn,235,205,720863.0809,2014
1,FLATIRON,Manhattan,358,254,4339360.061,2014
3,FLATLANDS,Brooklyn,126,97,363140.2302,2014
4,FLORAL PARK,Queens,128,103,443384.2266,2014
4,FLUSHING MEADOW PARK,Queens,26,9,344486.1923,2014
4,FLUSHING-NORTH,Queens,1982,1601,722421.717,2014
4,FLUSHING-SOUTH,Queens,658,403,747172.3678,2014
2,FORDHAM, Bronx,55,55,4128064.691,2014
4,FOREST HILLS,Queens,922,327,484051.1106,2014
3,FORT GREENE,Brooklyn,185,137,1195545.611,2014
5,FRESH KILLS,Staten Island,1,1,3700000,2014
4,FRESH MEADOWS,Queens,105,89,686243.1238,2014
3,GERRITSEN BEACH,Brooklyn,82,80,369429.9268,2014
4,GLEN OAKS,Queens,287,44,377035.8014,2014
4,GLENDALE,Queens,261,209,472953.6475,2014
3,GOWANUS,Brooklyn,113,109,2503559.973,2014
1,GRAMERCY,Manhattan,575,268,2128930.616,2014
5,GRANT CITY,Staten Island,111,97,381523.3153,2014
5,GRASMERE,Staten Island,67,67,444194.4179,2014
3,GRAVESEND,Brooklyn,447,417,803056.311,2014
5,GREAT KILLS,Staten Island,392,381,420039.3265,2014
5,GREAT KILLS-BAY TERRACE,Staten Island,35,32,430303.9429,2014
3,GREENPOINT,Brooklyn,297,285,2042091.374,2014
1,GREENWICH VILLAGE-CENTRAL,Manhattan,556,201,2682242.806,2014
1,GREENWICH VILLAGE-WEST,Manhattan,496,311,3362686.546,2014
1,GREENWICH VILLAGE,Manhattan,526,256,3022464.676,2014
5,GRYMES HILL,Staten Island,44,35,350974.1136,2014
4,HAMMELS,Queens,32,30,313318.1563,2014
1,HARLEM,Manhattan,742,626,1654139.194,2014
1,EAST HARLEM,Manhattan,158,135,4456202.513,2014
1,HARLEM-UPPER,Manhattan,153,135,1665756.157,2014
1,HARLEM-WEST,Manhattan,23,18,3490286.826,2014
2,HIGHBRIDGE, Bronx,77,70,1287723.896,2014
2,MORRIS HEIGHTS, Bronx,77,70,1287723.896,2014
4,HILLCREST,Queens,78,56,487986.5513,2014
4,HOLLIS,Queens,275,249,547031.8691,2014
4,HOLLIS HILLS,Queens,50,39,652445,2014
4,HOLLISWOOD,Queens,83,44,429994.4699,2014
4,HOWARD BEACH,Queens,341,238,349673.085,2014
5,HUGUENOT,Staten Island,78,78,614923.1538,2014
2,HUNTS POINT, Bronx,67,63,2693212,2014
1,INWOOD,Manhattan,144,65,1028364.375,2014
4,JACKSON HEIGHTS,Queens,832,443,453804.2248,2014
4,JAMAICA,Queens,199,145,1035687.241,2014
4,JAMAICA BAY,Queens,13,13,281907.6923,2014
4,JAMAICA ESTATES,Queens,81,76,972744.321,2014
4,JAMAICA HILLS,Queens,44,39,506498.8636,2014
1,JAVITS CENTER,Manhattan,34,10,14963656.85,2014
3,KENSINGTON,Brooklyn,99,58,824449.9697,2014
4,KEW GARDENS,Queens,271,128,413026.0775,2014
2,KINGSBRIDGE HTS/UNIV HTS, Bronx,90,61,1646423.289,2014
2,KINGSBRIDGE, Bronx,185,121,937866.5459,2014
2,EROME PARK, Bronx,185,121,937866.5459,2014
1,KIPS BAY,Manhattan,237,172,20824828.03,2014
4,LAURELTON,Queens,161,141,360975.8199,2014
1,LITTLE ITALY,Manhattan,43,38,6497703.535,2014
4,LITTLE NECK,Queens,168,108,564504.7917,2014
5,LIVINGSTON,Staten Island,26,22,335318.6923,2014
4,LONG ISLAND CITY,Queens,399,364,2949616.822,2014
1,LOWER EAST SIDE,Manhattan,303,122,1765638.564,2014
3,MADISON,Brooklyn,271,233,725869.369,2014
3,MANHATTAN BEACH,Brooklyn,54,52,1284139.63,2014
1,MANHATTAN VALLEY,Manhattan,212,193,1613647.198,2014
1,MANHATTAN-UNKNOWN,Manhattan,3,3,5001666.667,2014
5,MANOR HEIGHTS,Staten Island,51,50,411135.2157,2014
3,MARINE PARK,Brooklyn,243,202,518100.0741,2014
5,MARINERS HARBOR,Staten Island,125,118,298231.816,2014
4,MASPETH,Queens,306,284,856178.0752,2014
2,MELROSE, Bronx,157,105,1628126.631,2014
2,CONCOURSE, Bronx,157,105,1628126.631,2014
4,MIDDLE VILLAGE,Queens,299,290,705568.1438,2014
5,MIDLAND BEACH,Staten Island,190,184,336191.3632,2014
1,MIDTOWN CBD,Manhattan,147,95,31007386.67,2014
1,MIDTOWN EAST,Manhattan,1102,420,1601041.024,2014
1,MIDTOWN WEST,Manhattan,2891,825,2809283.681,2014
1,MIDTOWN,Manhattan,1380,446.6666667,11805903.79,2014
3,MIDWOOD,Brooklyn,299,231,1152151.314,2014
3,MILL BASIN,Brooklyn,82,82,832277.122,2014
1,MORNINGSIDE HEIGHTS,Manhattan,79,21,852930.4937,2014
2,MORRIS PARK, Bronx,143,131,539987.7552,2014
2,VAN NEST, Bronx,143,131,539987.7552,2014
2,MORRISANIA, Bronx,220,205,1135930.545,2014
2,LONGWOOD, Bronx,220,205,1135930.545,2014
2,MOTT HAVEN, Bronx,81,74,1737250.222,2014
2,PORT MORRIS, Bronx,81,74,1737250.222,2014
2,MOUNT HOPE, Bronx,46,44,2851707.239,2014
2,MOUNT EDEN, Bronx,46,44,2851707.239,2014
1,MURRAY HILL,Manhattan,606,313,2318443.152,2014
3,NAVY YARD,Brooklyn,17,16,5172514.176,2014
4,NEPONSIT,Queens,24,24,886604.1667,2014
5,NEW BRIGHTON,Staten Island,124,104,291263.3387,2014
5,ST. GEORGE,Staten Island,23,13,495748.2609,2014
5,NEW DORP,Staten Island,103,102,518699.8544,2014
5,NEW DORP BEACH,Staten Island,51,51,294933.6471,2014
5,NEW DORP-HEIGHTS,Staten Island,60,60,511815.25,2014
5,NEW SPRINGVILLE,Staten Island,332,330,409203.5301,2014
4,OAKLAND GARDENS,Queens,357,121,354017.605,2014
5,OAKWOOD,Staten Island,40,40,477744.675,2014
5,OAKWOOD-BEACH,Staten Island,212,212,392791.1604,2014
3,OCEAN HILL,Brooklyn,422,369,782881.41,2014
3,OCEAN PARKWAY-NORTH,Brooklyn,351,245,761390.9772,2014
3,OCEAN PARKWAY-SOUTH,Brooklyn,253,187,763311.5652,2014
3,OLD MILL BASIN,Brooklyn,130,117,393156.5846,2014
4,OZONE PARK,Queens,301,294,441809.093,2014
3,PARK SLOPE,Brooklyn,568,456,1405271,2014
3,PARK SLOPE SOUTH,Brooklyn,146,141,1576894.897,2014
2,PARKCHESTER, Bronx,258,240,391853.0078,2014
2,PELHAM GARDENS, Bronx,31,31,468614.1935,2014
2,PELHAM PARKWAY NORTH, Bronx,87,84,589964.5977,2014
2,PELHAM PARKWAY SOUTH, Bronx,94,74,2490383.053,2014
5,PLEASANT PLAINS,Staten Island,39,39,679955.7949,2014
5,PORT IVORY,Staten Island,37,34,1372174.324,2014
5,PORT RICHMOND,Staten Island,107,101,445094.7757,2014
5,PRINCES BAY,Staten Island,112,111,626358,2014
3,PROSPECT HEIGHTS,Brooklyn,230,168,1428884.061,2014
4,QUEENS VILLAGE,Queens,385,313,379776.4208,2014
4,QUEENS-UNKNOWN,Queens,1,1,720000,2014
3,RED HOOK,Brooklyn,58,57,2549586.672,2014
4,REGO PARK,Queens,582,292,349216.9794,2014
4,RICHMOND HILL,Queens,451,427,521388.0665,2014
5,RICHMONDTOWN,Staten Island,48,48,591226.7708,2014
5,RICHMONDTOWN-LIGHTHS HILL,Staten Island,8,8,775937.5,2014
4,RIDGEWOOD,Queens,314,300,877529.5478,2014
2,RIVERDALE, Bronx,498,181,371028.7771,2014
4,ROCKAWAY PARK,Queens,78,71,409858.0128,2014
5,ROSEBANK,Staten Island,116,109,500321.819,2014
4,ROSEDALE,Queens,186,172,404957.1022,2014
5,ROSSVILLE,Staten Island,88,88,442772.3636,2014
5,ROSSVILLE-CHARLESTON,Staten Island,23,23,997840.8696,2014
5,ROSSVILLE-PORT MOBIL,Staten Island,3,3,1000000,2014
5,ROSSVILLE-RICHMOND VALLEY,Staten Island,3,3,2905000,2014
2,SCHUYLERVILLE, Bronx,151,142,514178,2014
2,PELHAM BAY, Bronx,151,142,514178,2014
3,SEAGATE,Brooklyn,37,36,565138.1081,2014
3,SHEEPSHEAD BAY,Brooklyn,578,383,746354.2664,2014
5,SILVER LAKE,Staten Island,42,42,529550.381,2014
4,SO. JAMAICA-BAISLEY PARK,Queens,369,332,397199.2195,2014
1,SOHO,Manhattan,257,216,9499411.603,2014
2,SOUNDVIEW, Bronx,246,226,579484.752,2014
5,SOUTH BEACH,Staten Island,121,116,485282.7769,2014
4,SOUTH JAMAICA,Queens,358,320,341446.5056,2014
4,SOUTH OZONE PARK,Queens,290,267,411361.5034,2014
1,SOUTHBRIDGE,Manhattan,60,55,13180938.87,2014
3,SPRING CREEK,Brooklyn,4,4,10305557.5,2014
4,SPRINGFIELD GARDENS,Queens,334,305,411421.2365,2014
4,ST. ALBANS,Queens,376,330,332886.6543,2014
5,STAPLETON,Staten Island,71,70,315569.7606,2014
5,STAPLETON-CLIFTON,Staten Island,23,23,333700.2609,2014
4,SUNNYSIDE,Queens,199,124,871877.8894,2014
5,SUNNYSIDE,Staten Island,35,34,413304.4,2014
3,SUNSET PARK,Brooklyn,386,364,1072374.523,2014
2,THROGS NECK, Bronx,153,148,487616.3595,2014
5,TODT HILL,Staten Island,32,30,1180968.75,2014
5,TOMPKINSVILLE,Staten Island,23,21,355519.1739,2014
5,TOTTENVILLE,Staten Island,135,134,745235.4519,2014
5,TRAVIS,Staten Island,85,85,415341.3412,2014
1,TRIBECA,Manhattan,355,343,3158048.98,2014
1,UPPER EAST SIDE (59-79),Manhattan,1799,914,3437724.326,2014
1,UPPER EAST SIDE (79-96),Manhattan,1438,730,2976134.839,2014
1,UPPER EAST SIDE (96-110),Manhattan,90,53,2008887.167,2014
1,UPPER EAST SIDE,Manhattan,1109,565.6666667,2807582.111,2014
1,UPPER WEST SIDE (59-79),Manhattan,1416,745,2306619.322,2014
1,UPPER WEST SIDE (79-96),Manhattan,875,537,1906766.062,2014
1,UPPER WEST SIDE (96-116),Manhattan,369,182,1709137.726,2014
1,UPPER WEST SIDE,Manhattan,886.6666667,488,1974174.37,2014
2,VAN CORTLANDT PARK, Bronx,4,1,211750,2014
2,WAKEFIELD, Bronx,126,117,507378.9603,2014
1,WASHINGTON HEIGHTS LOWER,Manhattan,193,152,2165137.731,2014
1,WASHINGTON HEIGHTS UPPER,Manhattan,350,121,1512756.006,2014
1,WASHINGTON HEIGHTS,Manhattan,271.5,136.5,1838946.868,2014
5,WEST NEW BRIGHTON,Staten Island,136,132,530826.9706,2014
2,WESTCHESTER, Bronx,86,83,708895.3953,2014
5,WESTERLEIGH,Staten Island,142,139,399365.9648,2014
4,WHITESTONE,Queens,283,223,679279.0141,2014
2,WILLIAMSBRIDGE, Bronx,255,225,540709.8588,2014
3,WILLIAMSBURG-CENTRAL,Brooklyn,114,113,627160.9474,2014
3,WILLIAMSBURG-EAST,Brooklyn,260,252,2322916.473,2014
3,WILLIAMSBURG-NORTH,Brooklyn,282,277,2790037.316,2014
3,WILLIAMSBURG-SOUTH,Brooklyn,158,145,2621347.576,2014
3,WILLIAMSBURG,Brooklyn,203.5,196.75,2090365.578,2014
5,WILLOWBROOK,Staten Island,115,110,434681.6957,2014
3,WINDSOR TERRACE,Brooklyn,143,100,867888.8881,2014
4,WOODHAVEN,Queens,228,217,471918.136,2014
2,WOODLAWN, Bronx,49,36,590431.2857,2014
5,WOODROW,Staten Island,75,75,447724.7067,2014
4,WOODSIDE,Queens,368,234,471435.9429,2014
3,WYCKOFF HEIGHTS,Brooklyn,89,86,1045196.629,2014
